Drug Groups,Name,SMILES,approved,experimental,illicit,investigational,nutraceutical,vet_approved,withdrawn
"['approved', 'investigational']",Histamine,NCCC1=CNC=N1,1,0,0,1,0,0,0
"['approved', 'investigational']",Iodine,II,1,0,0,1,0,0,0
['investigational'],Pimagedine,NNC(N)=N,0,0,0,1,0,0,0
"['approved', 'investigational']",Tetrachlorodecaoxide,O.O=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O.[O-][Cl]=O,1,0,0,1,0,0,0
['investigational'],Amibegron,[H][C@](O)(CN[C@@]1([H])CCC2=C(C1)C=C(OCC(=O)OCC)C=C2)C1=CC(Cl)=CC=C1,0,0,0,1,0,0,0
['investigational'],C31G,CCCCCCCCCCCC[N+](C)(C)[O-].CCCCCCCCCCCC[N+](C)(C)CC([O-])=O,0,0,0,1,0,0,0
['investigational'],Succinobucol,CC(C)(C)C1=CC(SC(C)(C)SC2=CC(=C(OC(=O)CCC(O)=O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0,0,0,1,0,0,0
['investigational'],CEP-1347,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13,0,0,0,1,0,0,0
['investigational'],TBC-3711,CC(=O)C1=C(NC(=O)C2=C(C=CS2)S(=O)(=O)NC2=C(C)C(C)=NO2)C(C)=CC(C)=C1,0,0,0,1,0,0,0
['investigational'],Emricasan,C[C@H](NC(=O)C(=O)NC1=C(C=CC=C1)C(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)COC1=C(F)C(F)=CC(F)=C1F,0,0,0,1,0,0,0
['investigational'],NCX 701,CC(=O)NC1=CC=C(OC(=O)CCCO[N+]([O-])=O)C=C1,0,0,0,1,0,0,0
['investigational'],NCX 1022,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C(=O)COC(=O)C1=CC=CC(CON(=O)=O)=C1,0,0,0,1,0,0,0
['investigational'],Talmapimod,[H][C@]1(C)CN(C(=O)C2=C(Cl)C=C3N(C)C=C(C(=O)C(=O)N(C)C)C3=C2)[C@]([H])(C)CN1CC1=CC=C(F)C=C1,0,0,0,1,0,0,0
['investigational'],Pipendoxifene,CC1=C(N(CC2=CC=C(OCCN3CCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1,0,0,0,1,0,0,0
['investigational'],Cardarine,CC1=C(CSC2=CC(C)=C(OCC(O)=O)C=C2)SC(=N1)C1=CC=C(C=C1)C(F)(F)F,0,0,0,1,0,0,0
['investigational'],ADX-10061,CN1CCC2=CC(=C(O)C=C2[C@H](C1)C1=C2OCCC2=CC=C1)[N+]([O-])=O,0,0,0,1,0,0,0
['investigational'],Gallium maltolate,[Ga+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1,0,0,0,1,0,0,0
['investigational'],CP-122721,COC1=CC=C(OC(F)(F)F)C=C1CN[C@H]1CCCN[C@H]1C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],OPC-14523,COC1=CC=CC2=C1CCC(=O)N2CCCN1CCN(CC1)C1=CC=CC(Cl)=C1,0,0,0,1,0,0,0
['investigational'],ORG-34517,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C3OCOC3=C1)C1=C3CCC(=O)C=C3CC[C@@]21[H],0,0,0,1,0,0,0
['investigational'],Canertinib,FC1=C(Cl)C=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1,0,0,0,1,0,0,0
['investigational'],Motexafin gadolinium,[Gd+3].CC([O-])=O.CC([O-])=O.CCC1=C(CC)/C2=C/C3=N/C(=C\N=C4/C=C(OCCOCCOCCOC)C(OCCOCCOCCOC)=C/C/4=N\C=C4/N=C(/C=C\1\[N-]\2)C(CCCO)=C4C)/C(C)=C3CCCO,0,0,0,1,0,0,0
['investigational'],MLN-977,NC(=O)N(O)CCC#C[C@@H]1CC[C@@H](COC2=CC=C(F)C=C2)O1,0,0,0,1,0,0,0
['investigational'],ABT-510,CCC[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN(C)C(C)=O)C(C)C)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC,0,0,0,1,0,0,0
['investigational'],Etiprednol dicloacetate,[H][C@@]12CC[C@](OC(=O)C(Cl)Cl)(C(=O)OCC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,0,0,0,1,0,0,0
['investigational'],Iroxanadine,C(C1CONC(=N1)C1=CN=CC=C1)N1CCCCC1,0,0,0,1,0,0,0
['investigational'],LJP 1082,NC(CCC(=O)NC(CSCO)C(=O)NCC(O)=O)C(O)=O,0,0,0,1,0,0,0
['investigational'],PX-12,CCC(C)SSC1=NC=CN1,0,0,0,1,0,0,0
['investigational'],Smilagenin,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@]5([H])C[C@@H](O)CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@]1(CC[C@@H](C)CO1)O2,0,0,0,1,0,0,0
['investigational'],Paliroden,FC(F)(F)C1=CC(=CC=C1)C1=CCN(CCC2=CC=C(C=C2)C2=CC=CC=C2)CC1,0,0,0,1,0,0,0
['investigational'],ETC-588,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,0,0,0,1,0,0,0
['investigational'],Pozanicline,CC1=C(OC[C@@H]2CCCN2)C=CC=N1,0,0,0,1,0,0,0
['investigational'],Ezatiostat,CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCC1=CC=CC=C1)C(=O)N[C@@H](C(=O)OCC)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],OPC-28326,O.Cl.CCC(=O)NC1=C(C)C=C(C=C1C)C(=O)N1CCC(CC1)N(C)CCC1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],Chlorotoxin I-131,CCC(C(C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],Tandutinib,COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(N3CCN(CC3)C(=O)NC3=CC=C(OC(C)C)C=C3)C2=C1,0,0,0,1,0,0,0
"['approved', 'investigational']",Palovarotene,CC1(C)CCC(C)(C)C2=C1C=C(CN1C=CC=N1)C(\C=C\C1=CC=C(C=C1)C(O)=O)=C2,1,0,0,1,0,0,0
['investigational'],VX-702,NC(=O)N(C1=CC=C(C(N)=O)C(=N1)C1=CC=C(F)C=C1F)C1=C(F)C=CC=C1F,0,0,0,1,0,0,0
['investigational'],Golotimod,N[C@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O,0,0,0,1,0,0,0
['investigational'],WX-UK1,Cl.CCOC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=C(C=C(C=C1C(C)C)C(C)C)C(C)C,0,0,0,1,0,0,0
['investigational'],Pradefovir mesylate,CS(O)(=O)=O.NC1=C2N=CN(CCOC[P@@]3(=O)OCC[C@H](O3)C3=CC(Cl)=CC=C3)C2=NC=N1,0,0,0,1,0,0,0
['investigational'],CZEN 002,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)NC(CC1=CN=CN1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(N)=O,0,0,0,1,0,0,0
['investigational'],7-ethyl-10-hydroxycamptothecin,CCC1=C2C=C(O)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)[C@]2(O)CC)C1=O,0,0,0,1,0,0,0
['investigational'],Picolinic acid,OC(=O)C1=CC=CC=N1,0,0,0,1,0,0,0
['investigational'],AMG-131,ClC1=CC=C(C(Cl)=C1)S(=O)(=O)NC1=CC(Cl)=C(OC2=CN=C3C=CC=CC3=C2)C(Cl)=C1,0,0,0,1,0,0,0
['investigational'],ATN-161,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,0,0,0,1,0,0,0
['investigational'],Epicept NP-1,CC1=CC(=C(NCCCN)C=C1)[N+]([O-])=O,0,0,0,1,0,0,0
['investigational'],Elacytarabine,CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1C=CC(N)=NC1=O,0,0,0,1,0,0,0
['investigational'],PG-530742,COC1=CC=C(C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC(CC#CCN1CCOCC1)C(O)=O,0,0,0,1,0,0,0
['investigational'],KW-7158,C[C@](O)(C(=O)NC1=CC=CC2=C1C(=O)C1=C(CS2(=O)=O)C=CS1)C(F)(F)F,0,0,0,1,0,0,0
['investigational'],AMD-070,NCCCCN(CC1=NC2=CC=CC=C2N1)[C@H]1CCCC2=C1N=CC=C2,0,0,0,1,0,0,0
['investigational'],Piclidenoson,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12,0,0,0,1,0,0,0
['investigational'],Atiprimod,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,0,0,0,1,0,0,0
['investigational'],Cobiprostone,CC[C@H](C)CC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(O)=O)O1,0,0,0,1,0,0,0
['investigational'],Managlinat dialanetil,[H][C@@](C)(NP(=O)(N[C@@]([H])(C)C(=O)OCC)C1=CC=C(O1)C1=C(CC(C)C)SC(N)=N1)C(=O)OCC,0,0,0,1,0,0,0
['investigational'],Budiodarone,CC[C@H](C)OC(=O)CC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,0,0,0,1,0,0,0
['investigational'],Mimopezil,[H][C@@]12CC3=C(C=CC(=O)N3)[C@](CC(C)=C1)(\N=C\C1=CC(Cl)=CC(OC)=C1O)\C2=C\C,0,0,0,1,0,0,0
"['approved', 'withdrawn']",Telaprevir,[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1,1,0,0,0,0,0,1
['investigational'],Pelitinib,CCOC1=CC2=C(C=C1NC(=O)\C=C\CN(C)C)C(NC1=CC(Cl)=C(F)C=C1)=C(C=N2)C#N,0,0,0,1,0,0,0
['investigational'],alpha-Pyrrolidinononanophenone,CCCCCCCC(N1CCCC1)C(=O)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],BMS-488043,COC1=C2C(NC=C2C(=O)C(=O)N2CCN(CC2)C(=O)C2=CC=CC=C2)=C(OC)N=C1,0,0,0,1,0,0,0
['investigational'],Alanosine,N[C@@H](CN(O)N=O)C(O)=O,0,0,0,1,0,0,0
"['approved', 'investigational']",Brivaracetam,CCC[C@H]1CN([C@@H](CC)C(N)=O)C(=O)C1,1,0,0,1,0,0,0
['investigational'],Naronapride,CO[C@H]1CN(CCCCCC(=O)O[C@H]2CN3CCC2CC3)CC[C@H]1NC(=O)C1=C(OC)C=C(N)C(Cl)=C1,0,0,0,1,0,0,0
['investigational'],SB-743921,CC(C)[C@@H](N(CCCN)C(=O)C1=CC=C(C)C=C1)C1=C(CC2=CC=CC=C2)C(=O)C2=CC=C(Cl)C=C2O1,0,0,0,1,0,0,0
['investigational'],INO-1001,CS(O)(=O)=O.O=C1NC2=C(CC3=C2C=CC(=C3)S(=O)(=O)NCCCN2CCOCC2)C2=CC=CC=C12,0,0,0,1,0,0,0
['investigational'],TG100-115,NC1=NC(N)=C2N=C(C3=CC=CC(O)=C3)C(=NC2=N1)C1=CC(O)=CC=C1,0,0,0,1,0,0,0
['investigational'],Regrelor,[H][C@]12O[C@@H](O[C@@]1([H])[C@@H](O[C@@H]2COP(O)(O)=O)N1C=NC2=C1N=CN=C2NC(=O)NCC)\C=C\C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],Delcasertib,[H][C@](N)(CSSC[C@]([H])(N)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=NCC(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCCN)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCC(O)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=N[C@@]([H])(CCCNC(N)=N)C(O)=O)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC1=CC=CC=C1)C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC1=CC=C(O)C=C1)C(O)=N[C@@]([H])(CCC(O)=O)C(O)=N[C@@]([H])(CC(C)C)C(O)=NCC(O)=N[C@@]([H])(CO)C(O)=N[C@@]([H])(CC(C)C)C(O)=O,0,0,0,1,0,0,0
['investigational'],Naluzotan,CC(=O)NC1=CC=CC(=C1)N1CCN(CCCCNS(=O)(=O)CC2CCCCC2)CC1,0,0,0,1,0,0,0
['investigational'],PBT-1033,CN(C)CC1=CC=C2C(Cl)=CC(Cl)=C(O)C2=N1,0,0,0,1,0,0,0
['investigational'],Motesanib,CC1(C)CNC2=CC(NC(=O)C3=C(NCC4=CC=NC=C4)N=CC=C3)=CC=C12,0,0,0,1,0,0,0
['investigational'],Verubulin,COC1=CC=C(C=C1)N(C)C1=NC(C)=NC2=C1C=CC=C2,0,0,0,1,0,0,0
['investigational'],Facinicline,[H]N([C@@H]1CN2CCC1CC2)C(=O)C1=NN([H])C2=CC=CC=C12,0,0,0,1,0,0,0
['investigational'],Bedoradrine,CN(C)C(=O)COC1=CC=C2CC[C@@H](CC2=C1)NC[C@H](O)C1=CC=C(O)C(CCO)=C1,0,0,0,1,0,0,0
['investigational'],Blarcamesine,CN(C)CC1CCOC1(C1=CC=CC=C1)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],PRX-03140,CC(C)N1C2=C(C=CS2)C(O)=C(C(=O)NCCCN2CCCCC2)C1=O,0,0,0,1,0,0,0
['investigational'],PRX-08066,OC(=O)\C=C\C(O)=O.FC1=C(C=C(CN2CCC(CC2)NC2=C3C=C(Cl)SC3=NC=N2)C=C1)C#N,0,0,0,1,0,0,0
['investigational'],MKC-1,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC(=CC=C12)[N+]([O-])=O,0,0,0,1,0,0,0
['investigational'],Apilimod,CC1=CC=CC(\C=N\NC2=CC(=NC(OCCC3=CC=CC=N3)=N2)N2CCOCC2)=C1,0,0,0,1,0,0,0
['investigational'],"4'-Methylene-5,8,10-trideazaaminopterin",NC1=NC2=CC=C(CCC3=CC=C(C=C3)C(=O)NC(CC(=C)C(O)=O)C(O)=O)C=C2C(N)=N1,0,0,0,1,0,0,0
['investigational'],Teverelix,CC(C)C[C@H](NC(=O)[C@@H](CCCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC2=C(C=CC=C2)C=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0,0,0,1,0,0,0
['investigational'],CTCE-9908,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCCCC[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N)CCCCN)C(C)C)C(N)=O,0,0,0,1,0,0,0
['investigational'],Retaspimycin,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(O)=CC(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)=C2O,0,0,0,1,0,0,0
"['approved', 'investigational']",Sodium stibogluconate,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO,1,0,0,1,0,0,0
['investigational'],ALT-2074,CC1(C)CN[Se]C2=CC=CC=C12,0,0,0,1,0,0,0
['investigational'],Glypromate,[H]N([H])CC(=O)N1CCC[C@H]1C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O,0,0,0,1,0,0,0
['investigational'],DDP-225,O.Cl.CC1=CC2=C(N=C(N=C2S1)N1CCNCC1)C1=CC=CC=C1F,0,0,0,1,0,0,0
['investigational'],KP-1461,CCCCCCCOC(=O)NC1=NC(=O)N(CN1)[C@H]1C[C@H](O)[C@@H](CO)O1,0,0,0,1,0,0,0
['investigational'],Larazotide,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CN)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)NCC(O)=O,0,0,0,1,0,0,0
['investigational'],OT-551,CC1(C)CC(CC(C)(C)N1O)OC(=O)C1CC1,0,0,0,1,0,0,0
['investigational'],IRX-5183,CC1(C)CCC(C)(C)C2=C1C=C(C(=O)NC1=CC(F)=C(C(O)=O)C(F)=C1)C(O)=C2Cl,0,0,0,1,0,0,0
['investigational'],Faropenem medoxomil,[H][C@]12SC(=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCC1=C(C)OC(=O)O1)[C@@]1([H])CCCO1,0,0,0,1,0,0,0
['investigational'],D-JNKI-1,CC(C)C[C@@H](NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](N)CC(O)=O)C(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H]([C@H](C)O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)N1CCC[C@@H]1C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(N)=N)C(=O)NCC(O)=O,0,0,0,1,0,0,0
"['approved', 'investigational']",Levoketoconazole,CC(=O)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,1,0,0,1,0,0,0
['investigational'],Palifosfamide,OP(=O)(NCCCl)NCCCl,0,0,0,1,0,0,0
"['approved', 'investigational']",Apremilast,CCOC1=CC(=CC=C1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2=CC=CC(NC(C)=O)=C2C1=O,1,0,0,1,0,0,0
['investigational'],SLx-4090,COC1=CC=CC(C(=O)NC2=CC3=C(CN(CC3)C(=O)OC3=CC=CC=C3)C=C2)=C1C1=CC=C(C=C1)C(F)(F)F,0,0,0,1,0,0,0
['investigational'],Sotirimod,CC(C)CN1C(C)=NC2=C1C1=NC=CC=C1N=C2N,0,0,0,1,0,0,0
['investigational'],Iodofiltic acid I-123,CC(CCCCCCCCCCCCC1=CC=C([123I])C=C1)CC(O)=O,0,0,0,1,0,0,0
['investigational'],Sivifene,OC1=CC=C(C=C1)C(=NNC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C1=CC=C(O)C=C1,0,0,0,1,0,0,0
['investigational'],NPS-2143,CC(C)(CC1=CC=C2C=CC=CC2=C1)NC[C@@H](O)COC1=CC=CC(Cl)=C1C#N,0,0,0,1,0,0,0
['investigational'],13-deoxydoxorubicin,COC1=C2C(=O)C3=C(O)C4=C(C[C@@](O)(CCO)C[C@@H]4O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C(O)=C3C(=O)C2=CC=C1,0,0,0,1,0,0,0
['investigational'],GTS-21,[H]\C(=C1\CCCN=C1C1=CN=CC=C1)C1=C(OC)C=C(OC)C=C1,0,0,0,1,0,0,0
['investigational'],Gantacurium,COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N@@+]2(C)CCCOC(=O)C(\Cl)=C\C(=O)OCCC[N@@+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@@H]2C2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC,0,0,0,1,0,0,0
['investigational'],LY-517717,CN1CCC(CC1)N1CCN(CC1)C(=O)[C@H](NC(=O)C1=CC=C2C=CNC2=C1)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],Flovagatran,COCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OCC1=CC=CC=C1)B(O)O,0,0,0,1,0,0,0
['investigational'],Elesclomol,CN(NC(=O)CC(=O)NN(C)C(=S)C1=CC=CC=C1)C(=S)C1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],EVT 201,CN(C)CC1=NC(=NO1)C1=C2CN(C)C(=O)C3=C(C=CC=C3Cl)N2C=N1,0,0,0,1,0,0,0
['investigational'],CGC-11047,Cl.Cl.Cl.Cl.CCNCCCNC\C=C/CNCCCNCC,0,0,0,1,0,0,0
['investigational'],alpha-Conotoxin VC 1.1,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@H](NC1=O)C(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2,0,0,0,1,0,0,0
['investigational'],Strontium malonate,[Sr++].[O-]C(=O)CC([O-])=O,0,0,0,1,0,0,0
['investigational'],Cefilavancin,[H][C@]12SCC(C[N+]3=CC=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCCCNC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@H](NC(=O)[C@@H]3NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](CC(C)C)NC)[C@H](O)C4=CC=C(OC5=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@]6([H])O[C@H]6C[C@](C)(N)[C@H](O)[C@H](C)O6)C(OC6=C(Cl)C=C(C=C6)[C@H]2O)=CC3=C5)C(Cl)=C4)C2=CC(=C(O)C=C2)C2=C1C=C(O)C=C2O)\C1=C(Cl)SC(N)=N1)C([O-])=O,0,0,0,1,0,0,0
['investigational'],Varespladib methyl,CCC1=C(C(=O)C(N)=O)C2=C(OCC(=O)OC)C=CC=C2N1CC1=CC=CC=C1,0,0,0,1,0,0,0
['investigational'],Vapitadine,NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1,0,0,0,1,0,0,0
['investigational'],Norclozapine,ClC1=CC=C2NC3=C(C=CC=C3)C(=NC2=C1)N1CCNCC1,0,0,0,1,0,0,0
['investigational'],Andrographolide,[H][C@]12CCC(=C)[C@@H](C\C=C3/[C@H](O)COC3=O)[C@]1(C)CC[C@@H](O)[C@@]2(C)CO,0,0,0,1,0,0,0
['investigational'],Rabeximod,CN(C)CCNC(=O)CN1C2=CC=C(Cl)C=C2C2=C1N=C1C=C(C)C(C)=CC1=N2,0,0,0,1,0,0,0
['investigational'],Oglufanide,N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,0,0,0,1,0,0,0
['investigational'],LGD-1550,C\C(\C=C\C=C(/C)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C)=C/C(O)=O,0,0,0,1,0,0,0
['investigational'],Irofulven,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,0,0,0,1,0,0,0
['investigational'],SR 140333,[Cl-].CC(C)OC1=CC=CC(CC(=O)N2CCC[C@](CC[N+]34CCC(CC3)(CC4)C3=CC=CC=C3)(C2)C2=CC(Cl)=C(Cl)C=C2)=C1,0,0,0,1,0,0,0
['investigational'],Perflubron,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0,0,0,1,0,0,0
['investigational'],Arylacenamide,Cl.CCN(C\C=C/C1=CC(Cl)=C(C=C1)C1CCCCC1)C1CCCCC1,0,0,0,1,0,0,0
['investigational'],Daglutril,CCOC(=O)[C@H](CCC1=CC=CC=C1)CC1(CCCC1)C(=O)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O,0,0,0,1,0,0,0
['investigational'],Alethine,NCCC(=O)NCCSSCCNC(=O)CCN,0,0,0,1,0,0,0
['investigational'],Prasterone sulfate,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@H](CC[C@]12C)OS(O)(=O)=O,0,0,0,1,0,0,0
['investigational'],NS-2359,COC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC(Cl)=C(Cl)C=C1)N2C,0,0,0,1,0,0,0
['investigational'],Cositecan,CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C(CC[Si](C)(C)C)C4=CC=CC=C4N=C13)C2=O,0,0,0,1,0,0,0
